7.07967391026569e+000	1.55818844715523e+002
8.93744835634759e+000	1.47292126312920e+002
1.08325169731922e+001	1.44719527050626e+002
1.27690027344515e+001	1.39915070150182e+002
1.45460980824765e+001	1.31573033707865e+002
1.64817405082161e+001	1.28442981148470e+002
1.83361416122190e+001	1.26613880110060e+002
2.01509059467932e+001	1.23481783100919e+002
2.20875791159459e+001	1.18305236346909e+002
2.39425424436286e+001	1.15359865747800e+002
2.59580206319053e+001	1.13719535569166e+002
