6.97407407407407e+000	1.49907192575406e+002
8.88888888888889e+000	1.53805104408353e+002
1.06814814814815e+001	1.43225058004640e+002
1.21481481481481e+001	1.46009280742459e+002
1.45111111111111e+001	1.39512761020882e+002
1.63037037037037e+001	1.31902552204176e+002
1.82592592592593e+001	1.24477958236659e+002
2.01333333333333e+001	1.19837587006961e+002
2.20074074074074e+001	1.17610208816705e+002
2.39629629629630e+001	1.15568445475638e+002
2.58370370370370e+001	1.14454756380510e+002
